Region,Zone,Woreda,Kebele
Oromiya,North Shewa,Hidabu Abote,Gedabo Geyorgis
Oromiya,North Shewa,Hidabu Abote,Amuma Mechara
Oromiya,North Shewa,Hidabu Abote,Amda Arero
Oromiya,North Shewa,Hidabu Abote,Adea Necho
Oromiya,North Shewa,Hidabu Abote,Adea Bonaya
Oromiya,North Shewa,Hidabu Abote,Obe Godete
Oromiya,North Shewa,Hidabu Abote,Yaya Mariyam
Oromiya,North Shewa,Hidabu Abote,Yaya Alengo
Oromiya,North Shewa,Hidabu Abote,Nyaa Gobabu
Oromiya,North Shewa,Hidabu Abote,Weyilu Modjo
Oromiya,North Shewa,Hidabu Abote,Aleqochi Qere
Oromiya,North Shewa,Hidabu Abote,Doro Amuma Waju
Oromiya,North Shewa,Hidabu Abote,Debela Boolo
Oromiya,North Shewa,Hidabu Abote,Sire Morese
Oromiya,North Shewa,Hidabu Abote,Yaya Deke Bora
Oromiya,North Shewa,Hidabu Abote,Abedu Ariro
Oromiya,North Shewa,Hidabu Abote,Dire Benitu
Oromiya,North Shewa,Kuyu,Gerbe Guracha Town
Oromiya,North Shewa,Kuyu,Daro Wilencho
Oromiya,North Shewa,Kuyu,Daro Tatessa
Oromiya,North Shewa,Kuyu,Daro Berbersa
Oromiya,North Shewa,Kuyu,Daro Chengi
Oromiya,North Shewa,Kuyu,Amuma Wochale
Oromiya,North Shewa,Kuyu,Bonde Gidabo
Oromiya,North Shewa,Kuyu,Liben Kura
Oromiya,North Shewa,Kuyu,Dire Hacho
Oromiya,North Shewa,Kuyu,Sombo Chika
Oromiya,North Shewa,Kuyu,Dubana Agelo
Oromiya,North Shewa,Kuyu,Woye Gose
Oromiya,North Shewa,Kuyu,Koye Akale
Oromiya,North Shewa,Kuyu,Woye Chebere
Oromiya,North Shewa,Kuyu,Temosasa Roge
Oromiya,North Shewa,Kuyu,Jila Kerenesa
Oromiya,North Shewa,Kuyu,Dawicha Kerensa
Oromiya,North Shewa,Kuyu,Halelu Chari
Oromiya,North Shewa,Kuyu,Hariro Derso
Oromiya,North Shewa,Kuyu,Roge Qolati
Oromiya,North Shewa,Kuyu,Jelisa Litu
Oromiya,North Shewa,Kuyu,Bereti
Oromiya,North Shewa,Kuyu,Amuma Bubisa
Oromiya,North Shewa,Kuyu,Daye Wilincho
Oromiya,North Shewa,Degem,Ali Doro Town
Oromiya,North Shewa,Degem,Hamibiso Town
Oromiya,North Shewa,Degem,Llisa Alidoro
Oromiya,North Shewa,Degem,Elamu Mickael
Oromiya,North Shewa,Degem,Weyiba Gulele
Oromiya,North Shewa,Degem,Kisane M /Alem
Oromiya,North Shewa,Degem,Ano Qere
Oromiya,North Shewa,Degem,Elamu Aeferso
Oromiya,North Shewa,Degem,Boneya Afirami
Oromiya,North Shewa,Degem,Hana Jiru Gedam
Oromiya,North Shewa,Degem,Hano Degem
Oromiya,North Shewa,Degem,Tumano Abidi
Oromiya,North Shewa,Degem,Raso Megn
Oromiya,North Shewa,Degem,Ana Jiru Bisandimu
Oromiya,North Shewa,Degem,Ali Doro Abo
Oromiya,North Shewa,Degem,Lemen Charka
Oromiya,North Shewa,Degem,Lemen Qere Kora
Oromiya,North Shewa,Degem,Emye Shalayishe
Oromiya,North Shewa,Degem,Qande Agemsa
Oromiya,North Shewa,Degem,Yaya Haro
Oromiya,North Shewa,Debre Libanos,Wusha Gedel Town
Oromiya,North Shewa,Debre Libanos,Debre Tsige Town
Oromiya,North Shewa,Debre Libanos,Sone
Oromiya,North Shewa,Debre Libanos,Tere Giyorgis
Oromiya,North Shewa,Debre Libanos,Tumano
Oromiya,North Shewa,Debre Libanos,Wakene
Oromiya,North Shewa,Debre Libanos,Gorona Wertu
Oromiya,North Shewa,Debre Libanos,Direjibo
Oromiya,North Shewa,Debre Libanos,Addis Alem
Oromiya,North Shewa,Debre Libanos,Enegotamina Anki
Oromiya,North Shewa,Debre Libanos,Ayat Arash
Oromiya,North Shewa,Debre Libanos,Babu Edero
Oromiya,North Shewa,Wuchale,Muke Turi Town
Oromiya,North Shewa,Wuchale,Iluna Eteya
Oromiya,North Shewa,Wuchale,Usemani
Oromiya,North Shewa,Wuchale,Sadini
Oromiya,North Shewa,Wuchale,Gomorona Sabo
Oromiya,North Shewa,Wuchale,Welansona Aroji
Oromiya,North Shewa,Wuchale,Echiko Kura
Oromiya,North Shewa,Wuchale,Bidaru
Oromiya,North Shewa,Wuchale,Abu Yifech
Oromiya,North Shewa,Wuchale,Gelmona Gora
Oromiya,North Shewa,Wuchale,Iluna Egu Kura
Oromiya,North Shewa,Wuchale,Adare Gordoma
Oromiya,North Shewa,Wuchale,Mechala Sele
Oromiya,North Shewa,Wuchale,Harkiso
Oromiya,North Shewa,Wuchale,Akaku Deyo Keta
Oromiya,North Shewa,Wuchale,Bedeye Gimbichu
Oromiya,North Shewa,Wuchale,Babu Ano
Oromiya,North Shewa,Wuchale,Becho Fanila
Oromiya,North Shewa,Wuchale,Bole Becho
Oromiya,North Shewa,Wuchale,Kaso Abo
Oromiya,North Shewa,Wuchale,Nono
Oromiya,North Shewa,Wuchale,Gebriel Guto
Oromiya,North Shewa,Wuchale,Gora Keteba
Oromiya,North Shewa,Wuchale,Bosoke Jate
Oromiya,North Shewa,Wuchale,Engoye Gordoma
Oromiya,North Shewa,ABICHUGNA,MENDIDA TOWN
Oromiya,North Shewa,ABICHUGNA,DURIMA
Oromiya,North Shewa,ABICHUGNA,NESERI TIR
Oromiya,North Shewa,ABICHUGNA,NESERI MENEHORO
Oromiya,North Shewa,ABICHUGNA,GADULA
Oromiya,North Shewa,ABICHUGNA,AMANITE GORO
Oromiya,North Shewa,ABICHUGNA,AMANITE GAMO
Oromiya,North Shewa,ABICHUGNA,GAMO
Oromiya,North Shewa,ABICHUGNA,SALAYISH
Oromiya,North Shewa,ABICHUGNA,MENDIDA ZURIYA
Oromiya,North Shewa,ABICHUGNA,ADERE DERISA
Oromiya,North Shewa,ABICHUGNA,BASO CHINIBILE
Oromiya,North Shewa,ABICHUGNA,MUTI
Oromiya,North Shewa,ABICHUGNA,AYIDA TEGILU
Oromiya,North Shewa,ABICHUGNA,ANO AKABIDO
Oromiya,North Shewa,ABICHUGNA,DOYO DEWE
Oromiya,North Shewa,ABICHUGNA,ABIDELA
Oromiya,North Shewa,ABICHUGNA,DAYOLE
Oromiya,North Shewa,ABICHUGNA,ADERE CHOLE
Oromiya,North Shewa,ABICHUGNA,BOTERA BIKET
Oromiya,North Shewa,Kimbibit,Hamus Gebeya Town
Oromiya,North Shewa,Kimbibit,Sheno Town
Oromiya,North Shewa,Kimbibit,Wurjinagaradilo
Oromiya,North Shewa,Kimbibit,Qulo
Oromiya,North Shewa,Kimbibit,Moyona Qumdingay
Oromiya,North Shewa,Kimbibit,Qerengo Gimbi
Oromiya,North Shewa,Kimbibit,Maset Baruga
Oromiya,North Shewa,Kimbibit,Adena Daleti
Oromiya,North Shewa,Kimbibit,Dalota Qorke
Oromiya,North Shewa,Kimbibit,Dalota Suke
Oromiya,North Shewa,Kimbibit,Basona Serabi
Oromiya,North Shewa,Kimbibit,Segele Dinki
Oromiya,North Shewa,Kimbibit,Dermemusa
Oromiya,North Shewa,Kimbibit,Endod Washa
Oromiya,North Shewa,Kimbibit,Wentu
Oromiya,North Shewa,Kimbibit,Adali Flo
Oromiya,North Shewa,Kimbibit,Sojo Legarabato
Oromiya,North Shewa,Kimbibit,Finchowa qutir 1 Ena 2
Oromiya,North Shewa,Kimbibit,Moyona Garaboru
Oromiya,North Shewa,Kimbibit,Tabotana Mehamede
Oromiya,North Shewa,Kimbibit,Golelcha
Oromiya,North Shewa,Kimbibit,Databorana Godeti
Oromiya,North Shewa,Kimbibit,Saolina Dakabora
Oromiya,North Shewa,Kimbibit,Garachatu
Oromiya,North Shewa,Kimbibit,Tuka Abdola
Oromiya,North Shewa,Kimbibit,Menushana Laykombolcha
Oromiya,North Shewa,Kimbibit,Tukana Koraweha
Oromiya,North Shewa,Kimbibit,Mogorogaraduga
Oromiya,North Shewa,Kimbibit,Etisana Ejifano
Oromiya,North Shewa,Kimbibit,Adadimoto
Oromiya,North Shewa,Kimbibit,Zengo
Oromiya,North Shewa,Sulullta,Chancho Town
Oromiya,North Shewa,Sulullta,Sululta Town
Oromiya,North Shewa,Sulullta,P Land
Oromiya,North Shewa,Sulullta,Handa Wezero
Oromiya,North Shewa,Sulullta,Adea Gembechu
Oromiya,North Shewa,Sulullta,Becho
Oromiya,North Shewa,Sulullta,Boku Golba
Oromiya,North Shewa,Sulullta,Moyo Gajo
Oromiya,North Shewa,Sulullta,Gorfo
Oromiya,North Shewa,Sulullta,Waju Dalota
Oromiya,North Shewa,Sulullta,Deke Bora Nge Abosti
Oromiya,North Shewa,Sulullta,Alem Tena Kare Dere
Oromiya,North Shewa,Sulullta,Guto Elamo
Oromiya,North Shewa,Sulullta,Nono Seyo Gara Alge
Oromiya,North Shewa,Sulullta,Chancho Buba
Oromiya,North Shewa,Sulullta,Ako Afo Babo
Oromiya,North Shewa,Sulullta,Derba Gulele Beresa
Oromiya,North Shewa,Sulullta,Lilo Chebeka
Oromiya,North Shewa,Sulullta,Dere Silo Gehito
Oromiya,North Shewa,Sulullta,Gulele Gebreal
Oromiya,North Shewa,Sulullta,Gelano Sabora
Oromiya,North Shewa,Sulullta,Wererso Malima
Oromiya,North Shewa,Sulullta,Keta Welele
Oromiya,North Shewa,Sulullta,Wele Lube Akako
Oromiya,North Shewa,Sulullta,Wererso Nono Menabechu
Oromiya,North Shewa,Sulullta,Weserbi Guto
Oromiya,North Shewa,FicheTown,FicheTown
Oromiya,North Shewa,Yaya Gulele,Fital Town
Oromiya,North Shewa,Yaya Gulele,Dedenatige
Oromiya,North Shewa,Yaya Gulele,Munona Chemere
Oromiya,North Shewa,Yaya Gulele,Lemi
Oromiya,North Shewa,Yaya Gulele,Sadenibiye
Oromiya,North Shewa,Yaya Gulele,Nano
Oromiya,North Shewa,Yaya Gulele,Yasana Godewerki
Oromiya,North Shewa,Yaya Gulele,Gobolana katila
Oromiya,North Shewa,Yaya Gulele,Iluna Dire
Oromiya,North Shewa,Yaya Gulele,Daletina Rimete
Oromiya,North Shewa,Yaya Gulele,Aledera
Oromiya,North Shewa,Yaya Gulele,Arere
Oromiya,North Shewa,Yaya Gulele,Teana Sile
Oromiya,North Shewa,Yaya Gulele,Kuchuna Tenigego
Oromiya,North Shewa,Yaya Gulele,Dededufitu
Oromiya,North Shewa,Yaya Gulele,Solegebe
Oromiya,North Shewa,Yaya Gulele,Guyemana Kuat
Oromiya,North Shewa,Yaya Gulele,Godejiba
Oromiya,North Shewa,Mulo,Mulo Town
Oromiya,North Shewa,Mulo,Melo Fale
Oromiya,North Shewa,Mulo,Amuma Bubisa Dembure
Oromiya,North Shewa,Mulo,Boro Tiro Derba
Oromiya,North Shewa,Mulo,Mulu Kersa
Oromiya,North Shewa,Mulo,Mulo Teta
Oromiya,North Shewa,Mulo,Mulo Silo
Oromiya,North Shewa,Mulo,Aka Jarso Gebeta
Oromiya,North Shewa,Mulo,Kura Kemele
Oromiya,North Shewa,Aleiltu,Beke Town
Oromiya,North Shewa,Aleiltu,Fiche GelilaTown
Oromiya,North Shewa,Aleiltu,Aleltu Town
Oromiya,North Shewa,Aleiltu,Bida Tirko
Oromiya,North Shewa,Aleiltu,Tulu Bulecha
Oromiya,North Shewa,Aleiltu,Awja Lafto Belo
Oromiya,North Shewa,Aleiltu,KokenaSeber
Oromiya,North Shewa,Aleiltu,Gawa Lubau
Oromiya,North Shewa,Aleiltu,Tulu Fati
Oromiya,North Shewa,Aleiltu,Tebo
Oromiya,North Shewa,Aleiltu,Ledi Legeda
Oromiya,North Shewa,Aleiltu,Maru
Oromiya,North Shewa,Aleiltu,Ejersa
Oromiya,North Shewa,Aleiltu,Gora
Oromiya,North Shewa,Aleiltu,Yefo
Oromiya,North Shewa,Aleiltu,Gashu Amba
Oromiya,North Shewa,Aleiltu,Koro Zemato
Oromiya,North Shewa,Aleiltu,Key Gedel
Oromiya,North Shewa,Aleiltu,Wegidi Dora
Oromiya,North Shewa,Aleiltu,Sura
Oromiya,North Shewa,Aleiltu,Chle Senkele
Oromiya,North Shewa,Aleiltu,Tiku
Oromiya,North Shewa,Aleiltu,Wara
Oromiya,North Shewa,Sendafa Town,Sendafa Town
Oromiya,North Shewa,Girar Jarso,kolenga Eyesus
Oromiya,North Shewa,Girar Jarso,Silimi
Oromiya,North Shewa,Girar Jarso,Enegwal
Oromiya,North Shewa,Girar Jarso,Shebel
Oromiya,North Shewa,Girar Jarso,Adisige
Oromiya,North Shewa,Girar Jarso,Wedeso Amiba
Oromiya,North Shewa,Girar Jarso,Sherer Genet
Oromiya,North Shewa,Girar Jarso,Weritu
Oromiya,North Shewa,Girar Jarso,Gaticho Sefane
Oromiya,North Shewa,Girar Jarso,Toriban Ashe
Oromiya,North Shewa,Girar Jarso,Girar Gebo
Oromiya,North Shewa,Girar Jarso,Dire Dou
Oromiya,North Shewa,Girar Jarso,Edanesa
Oromiya,North Shewa,Girar Jarso,Gishe Usoma
Oromiya,North Shewa,Girar Jarso,Ometo Kiro
Oromiya,North Shewa,Girar Jarso,Boneya Gino Ano
Oromiya,North Shewa,Girar Jarso,Arijo Selale
Oromiya,North Shewa,Bereh,Bura Jote Mugna
Oromiya,North Shewa,Bereh,Bura Alelitu
Oromiya,North Shewa,Bereh,Acheni
Oromiya,North Shewa,Bereh,Bura Burah
Oromiya,North Shewa,Bereh,Dibidibe Kiki
Oromiya,North Shewa,Bereh,Chefa Huluka
Oromiya,North Shewa,Bereh,Bura Maru Tulu Korjicha
Oromiya,North Shewa,Bereh,Tenikole Wereli
Oromiya,North Shewa,Bereh,Deri Sokoru
Oromiya,North Shewa,Bereh,Girari Reh
Oromiya,North Shewa,Bereh,Dabe Muda Gudo
Oromiya,North Shewa,Bereh,Lege Beri Lege Belo
Oromiya,North Shewa,Bereh,Weligewo
Oromiya,North Shewa,Bereh,Yeka Sada
Oromiya,North Shewa,Bereh,Gwala Dale Denibel
Oromiya,North Shewa,Bereh,Habru Kuna Kura Jida
Oromiya,North Shewa,Bereh,Aburoge
Oromiya,North Shewa,Bereh,Konitoba Wegecha
Oromiya,North Shewa,Bereh,Repa Denibel
Oromiya,North Shewa,Bereh,Aba Mela Mugero
Oromiya,North Shewa,Bereh,Chebi Sire Guyo
Oromiya,North Shewa,Bereh,Lenicho Choba Sululita
Oromiya,North Shewa,Bereh,Meta Guta Bole
Oromiya,North Shewa,Jido,Ayida Dawo
Oromiya,North Shewa,Jido,Dega Golba
Oromiya,North Shewa,Jido,Arebsa Chifara
Oromiya,North Shewa,Jido,Ariya Gadula
Oromiya,North Shewa,Jido,Debele Genjo
Oromiya,North Shewa,Jido,Wanya Kore
Oromiya,North Shewa,Jido,Gogole Neseri
Oromiya,North Shewa,Jido,Haro Abu
Oromiya,North Shewa,Jido,Gango
Oromiya,North Shewa,Jido,Wanya Dega Nesere
Oromiya,North Shewa,Jido,Siba Serti
Oromiya,North Shewa,Jido,Kelate
Oromiya,North Shewa,Jido,Dega Seba
Oromiya,East Shewa,Fentale,Metehara Town
Oromiya,East Shewa,Fentale,Haro Adi Town
Oromiya,East Shewa,Fentale,Haro Kersa
Oromiya,East Shewa,Fentale,Ebiti
Oromiya,East Shewa,Fentale,Dega Edu
Oromiya,East Shewa,Fentale,Kobo
Oromiya,East Shewa,Fentale,Bentina Mogasa
Oromiya,East Shewa,Fentale,Gelcha
Oromiya,East Shewa,Fentale,Elalana Kereri
Oromiya,East Shewa,Fentale,Tututi
Oromiya,East Shewa,Fentale,Gola
Oromiya,East Shewa,Fentale,Alge
Oromiya,East Shewa,Fentale,Ledi Fate
Oromiya,East Shewa,Fentale,Kenifa
Oromiya,East Shewa,Fentale,Sarana Weba
Oromiya,East Shewa,Fentale,Gederana Kube
Oromiya,East Shewa,Fentale,Gara Dima
Oromiya,East Shewa,Fentale,Dire Seden
Oromiya,East Shewa,Fentale,Turo Bedenota
Oromiya,East Shewa,Fentale,Gidara
Oromiya,East Shewa,Fentale,Merti Sikuar
Oromiya,East Shewa,Boset,Doni Town
Oromiya,East Shewa,Boset,Bole Town
Oromiya,East Shewa,Boset,Bofa Town
Oromiya,East Shewa,Boset,Welenchiti Town
Oromiya,East Shewa,Boset,Senqel Kesele
Oromiya,East Shewa,Boset,Koka Gifa Wesen
Oromiya,East Shewa,Boset,Chemeri Jawis
Oromiya,East Shewa,Boset,Birasa Aba Bora
Oromiya,East Shewa,Boset,Somse Chere
Oromiya,East Shewa,Boset,Buta Dalecha
Oromiya,East Shewa,Boset,Beqeqtu Mome
Oromiya,East Shewa,Boset,Merqo Oda Lega
Oromiya,East Shewa,Boset,Diglu Wanga
Oromiya,East Shewa,Boset,Buta Denqore
Oromiya,East Shewa,Boset,Buta Bedhaso Gobedi
Oromiya,East Shewa,Boset,Buta Wegere Mariyam
Oromiya,East Shewa,Boset,Borchota Tulu Dimtu
Oromiya,East Shewa,Boset,Huluqo Huruta
Oromiya,East Shewa,Boset,Qawa Hara Mirqasa
Oromiya,East Shewa,Boset,Bose Doche
Oromiya,East Shewa,Boset,Nura Hase
Oromiya,East Shewa,Boset,Sifa Bote
Oromiya,East Shewa,Boset,Gera Dera
Oromiya,East Shewa,Boset,Tedecha Hadecha
Oromiya,East Shewa,Boset,Rukecha Boqore
Oromiya,East Shewa,Boset,Tiri Beriti
Oromiya,East Shewa,Boset,Dengore Tiyo
Oromiya,East Shewa,Boset,Dengore Ferda
Oromiya,East Shewa,Boset,Dengore Hurufa
Oromiya,East Shewa,Boset,Dengore Ruketi
Oromiya,East Shewa,Boset,Dengore Chele
Oromiya,East Shewa,Boset,Golbo Mitimiti
Oromiya,East Shewa,Boset,Dire Degaga
Oromiya,East Shewa,Boset,Qechachule Guja
Oromiya,East Shewa,Boset,Sar Areda
Oromiya,East Shewa,Boset,Ararso Bero
Oromiya,East Shewa,Boset,Qombe Gugisa
Oromiya,East Shewa,Boset,Degaga 01
Oromiya,East Shewa,Boset,Nura Hera 01
Oromiya,East Shewa,Boset,Nura Hera 02
Oromiya,East Shewa,Boset,Nura Hera 03
Oromiya,East Shewa,Adama,Awash Melkasa Town
Oromiya,East Shewa,Adama,Wonji Gefersa Town
Oromiya,East Shewa,Adama,Wonji shewa Alemtena
Oromiya,East Shewa,Adama,Sire Robe Town
Oromiya,East Shewa,Adama,Lekubalichi
Oromiya,East Shewa,Adama,Mukiye Haro
Oromiya,East Shewa,Adama,Wersecha Gebre Wahid
Oromiya,East Shewa,Adama,Geldiya Alan Qebeti
Oromiya,East Shewa,Adama,Geldiya Mukiye Egu
Oromiya,East Shewa,Adama,Merebe Mermersa
Oromiya,East Shewa,Adama,Guraji Farda
Oromiya,East Shewa,Adama,Qilinto
Oromiya,East Shewa,Adama,Seqeqalo
Oromiya,East Shewa,Adama,Bubisa Kusaye
Oromiya,East Shewa,Adama,Qechema
Oromiya,East Shewa,Adama,Deka Adi
Oromiya,East Shewa,Adama,Debibisa Wachu Lefa
Oromiya,East Shewa,Adama,Soloqe Kurfa
Oromiya,East Shewa,Adama,Dabe Dengore
Oromiya,East Shewa,Adama,Dabe Boku Loge
Oromiya,East Shewa,Adama,Aroge Adama
Oromiya,East Shewa,Adama,Qoboluto Tumsa
Oromiya,East Shewa,Adama,Kuriftu Eda
Oromiya,East Shewa,Adama,Boku Kurabo
Oromiya,East Shewa,Adama,Adulala Boku
Oromiya,East Shewa,Adama,Adulala Hate
Oromiya,East Shewa,Adama,Goro Wagilo
Oromiya,East Shewa,Adama,Roge Balewold
Oromiya,East Shewa,Adama,Batu Degaga
Oromiya,East Shewa,Adama,Ulaga Melka Aba
Oromiya,East Shewa,Adama,Awash Melkasa
Oromiya,East Shewa,Adama,Waqemiya Tiyo
Oromiya,East Shewa,Adama,Didimtu
Oromiya,East Shewa,Adama,Bati Germama
Oromiya,East Shewa,Adama,Bati Bora
Oromiya,East Shewa,Adama,Bati Qelo
Oromiya,East Shewa,Adama,Qelbo Mariyam
Oromiya,East Shewa,Adama,Gedemsa Kurfa
Oromiya,East Shewa,Adama,Dibi Qelo
Oromiya,East Shewa,Adama,Choka Alem Tena
Oromiya,East Shewa,Adama,Shenen Selase
Oromiya,East Shewa,Adama,Humo Fechasa
Oromiya,East Shewa,Adama,Ejersa Mersa
Oromiya,East Shewa,Adama,Beqoji Dewaro
Oromiya,East Shewa,Adama,Chuka Hurufa
Oromiya,East Shewa,Adama,Dabula Sajo
Oromiya,East Shewa,Adama,Wonji Shewa Sugar Cane Plantat
Oromiya,East Shewa,Lomme,Qoqa Town
Oromiya,East Shewa,Lomme,Mojo Town
Oromiya,East Shewa,Lomme,Ejere Town
Oromiya,East Shewa,Lomme,Ejersa Town
Oromiya,East Shewa,Lomme,Ejersa (tannery )Town
Oromiya,East Shewa,Lomme,Deni Jateni
Oromiya,East Shewa,Lomme,Ejere Wolkite
Oromiya,East Shewa,Lomme,Ardega Kordida
Oromiya,East Shewa,Lomme,Nanawa
Oromiya,East Shewa,Lomme,Tilti Gerbi
Oromiya,East Shewa,Lomme,Finchawa Mariam
Oromiya,East Shewa,Lomme,Dildila Gonbore
Oromiya,East Shewa,Lomme,Danse Shanbure
Oromiya,East Shewa,Lomme,Kuncho Dalota
Oromiya,East Shewa,Lomme,Kiltu Beja
Oromiya,East Shewa,Lomme,Liabo
Oromiya,East Shewa,Lomme,Jirmi Enslale
Oromiya,East Shewa,Lomme,Dekabora Kara
Oromiya,East Shewa,Lomme,Haro
Oromiya,East Shewa,Lomme,Kara Finchawa
Oromiya,East Shewa,Lomme,Birmeji Tulu Rea
Oromiya,East Shewa,Lomme,Jegola Arfeta
Oromiya,East Shewa,Lomme,Biyu Bisqe
Oromiya,East Shewa,Lomme,Shera Dibandiba
Oromiya,East Shewa,Lomme,Momo Shoke
Oromiya,East Shewa,Lomme,Tafi Abo
Oromiya,East Shewa,Lomme,Kurma Fatole
Oromiya,East Shewa,Lomme,Kolbe Gode
Oromiya,East Shewa,Lomme,Golje Dildima
Oromiya,East Shewa,Lomme,Bola Buta
Oromiya,East Shewa,Lomme,Todedi Ledima
Oromiya,East Shewa,Lomme,Jogu Gudedo
Oromiya,East Shewa,Lomme,Adada Dembela
Oromiya,East Shewa,Lomme,Melmele
Oromiya,East Shewa,Lomme,Derara Dembela
Oromiya,East Shewa,Lomme,Biqa
Oromiya,East Shewa,Lomme,Muda Senkele
Oromiya,East Shewa,Lomme,Ejersa Joro
Oromiya,East Shewa,Lomme,Dungigi Bekele
Oromiya,East Shewa,Lomme,Qoqa Negewo
Oromiya,East Shewa,Gimbichu,Chefedonsa Town
Oromiya,East Shewa,Gimbichu,Poket land
Oromiya,East Shewa,Gimbichu,Kersarega
Oromiya,East Shewa,Gimbichu,Germamadekdeba
Oromiya,East Shewa,Gimbichu,Kokadayou
Oromiya,East Shewa,Gimbichu,Betmetak
Oromiya,East Shewa,Gimbichu,Dohemhayaba
Oromiya,East Shewa,Gimbichu,Enbosendedo
Oromiya,East Shewa,Gimbichu,Begotetamba
Oromiya,East Shewa,Gimbichu,Anfarchemer
Oromiya,East Shewa,Gimbichu,Chefiselmegne
Oromiya,East Shewa,Gimbichu,Kulqal Ayebamba
Oromiya,East Shewa,Gimbichu,Somesakombolcha
Oromiya,East Shewa,Gimbichu,Aleletu
Oromiya,East Shewa,Gimbichu,Jegolnechdengey
Oromiya,East Shewa,Gimbichu,Aredabora
Oromiya,East Shewa,Gimbichu,Webermansur
Oromiya,East Shewa,Gimbichu,Burekoulaula
Oromiya,East Shewa,Gimbichu,Deredagumsesa
Oromiya,East Shewa,Gimbichu,Dobiboset
Oromiya,East Shewa,Gimbichu,Dewetucheli
Oromiya,East Shewa,Gimbichu,Osocheleleqaqa
Oromiya,East Shewa,Gimbichu,Beshanteno
Oromiya,East Shewa,Gimbichu,Tulufera
Oromiya,East Shewa,Gimbichu,Quntushelihama
Oromiya,East Shewa,Gimbichu,Edadoejire
Oromiya,East Shewa,Gimbichu,Gorotegere
Oromiya,East Shewa,Gimbichu,Finchawaegeziarab
Oromiya,East Shewa,Gimbichu,Geremiborchota
Oromiya,East Shewa,Gimbichu,Lemelemchefi
Oromiya,East Shewa,Gimbichu,Adadigole
Oromiya,East Shewa,Gimbichu,Menjeksogora
Oromiya,East Shewa,Gimbichu,Menjeksotedi
Oromiya,East Shewa,Gimbichu,Buitengego
Oromiya,East Shewa,Gimbichu,Haberuseftu
Oromiya,East Shewa,Dugda,Meki Town
Oromiya,East Shewa,Dugda,Qiltu Belbela
Oromiya,East Shewa,Dugda,Qello Kebiti
Oromiya,East Shewa,Dugda,Qorke Adama
Oromiya,East Shewa,Dugda,Joro Reqa
Oromiya,East Shewa,Dugda,Menji Kesoweje
Oromiya,East Shewa,Dugda,Ela gerbodalecha
Oromiya,East Shewa,Dugda,Bereber Sagale
Oromiya,East Shewa,Dugda,Birbirsa guda sabole
Oromiya,East Shewa,Dugda,Koye Jejeba
Oromiya,East Shewa,Dugda,Hafa Qemele
Oromiya,East Shewa,Dugda,Biymo Gosa
Oromiya,East Shewa,Dugda,Gosa Dengoro
Oromiya,East Shewa,Dugda,Mukuyu Leman
Oromiya,East Shewa,Dugda,Wedesa Horgocho
Oromiya,East Shewa,Dugda,Meja Lalu
Oromiya,East Shewa,Dugda,Hate Leman
Oromiya,East Shewa,Dugda,Sera Wakele
Oromiya,East Shewa,Dugda,Welda Hafa
Oromiya,East Shewa,Dugda,Bertasami
Oromiya,East Shewa,Dugda,Tuchisumyan
Oromiya,East Shewa,Dugda,Jewebofu
Oromiya,East Shewa,Dugda,Oda Boqota
Oromiya,East Shewa,Dugda,Shube Gemo
Oromiya,East Shewa,Dugda,Derara Dalecha
Oromiya,East Shewa,Dugda,Welda Qelina
Oromiya,East Shewa,Dugda,Welda Meqdela
Oromiya,East Shewa,Dugda,Beqele Giresa
Oromiya,East Shewa,Dugda,Geraba Qorqe Adi
Oromiya,East Shewa,Dugda,Tejo Chorqe
Oromiya,East Shewa,Dugda,Dodota Denbel
Oromiya,East Shewa,Dugda,Abono Gebriel
Oromiya,East Shewa,Dugda,Weyo Gebriel
Oromiya,East Shewa,Dugda,Tuchi Denbel
Oromiya,East Shewa,Dugda,Argo Gedilana
Oromiya,East Shewa,Dugda,Keto Biliti
Oromiya,East Shewa,Dugda,Biliti Baleweld
Oromiya,East Shewa,Dugda,Adele Mritimeteja
Oromiya,East Shewa,Dugda,Arbo Abono Qumero
Oromiya,East Shewa,Dugda,Gambela Qerisa
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Abosa Town
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Adami Tulu Town
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Bulbula Town
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Jido Town
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Edo Laki Island
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Galayu Migera
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Rasa Gebiba
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Welenbula
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Negalgne
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Ilika Chelemo
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Edo Gojola
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Galo Hirpe
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Abune Germama
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Werja Weshegula
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Kamo Gerbi
Oromiya,East Shewa,Adami Tulu Jido Kombolch,Wilcho Boremo
